customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05156,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.66,553.45,No
CUST-05157,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),84.49,1851.51,Yes
CUST-05158,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.58,783.9,No
CUST-05159,Male,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),90.52,562.04,No
CUST-05160,Male,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.39,1411.35,Yes
CUST-05161,Female,1,No,No,25,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,56.58,1423.04,No
CUST-05162,Male,1,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.09,1300.39,No
CUST-05163,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.37,1897.17,No
CUST-05164,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),91.51,1452.03,No
CUST-05165,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),57.31,741.93,Yes
CUST-05166,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,50.98,2494.33,Yes
CUST-05167,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),79.99,1662.82,No
CUST-05168,Female,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,84.44,1175.74,No
CUST-05169,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.28,252.19,No
CUST-05170,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,98.82,1275.25,No
CUST-05171,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.45,69.2,No
CUST-05172,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.21,598.76,No
CUST-05173,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.09,939.93,No
CUST-05174,Female,0,No,Yes,25,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.36,1578.59,No
CUST-05175,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.55,67.19,Yes
CUST-05176,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),17.84,289.06,No
CUST-05177,Female,1,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,58.3,405.49,No
CUST-05178,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.16,991.73,Yes
CUST-05179,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),75.25,5424.83,No
CUST-05180,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.04,463.83,No
CUST-05181,Female,0,No,Yes,59,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),57.07,3382.12,No
CUST-05182,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.24,56.26,Yes
CUST-05183,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,78.22,2508.38,No
CUST-05184,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,102.01,4892.68,No
CUST-05185,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.42,90.59,Yes
CUST-05186,Female,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.12,205.36,No
CUST-05187,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,52.08,2843.66,No
CUST-05188,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),80.09,5753.83,No
CUST-05189,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.56,431.43,No
CUST-05190,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,65.79,2815.11,No
CUST-05191,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),68.84,4958.21,No
CUST-05192,Female,0,No,No,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.27,2180.31,No
CUST-05193,Female,0,No,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.12,1066.33,No
CUST-05194,Female,1,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.17,66.97,Yes
CUST-05195,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,52.02,54.28,Yes
CUST-05196,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,51.42,160.54,Yes
CUST-05197,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.5,239.44,No
CUST-05198,Female,1,No,No,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.15,125.25,No
CUST-05199,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,1755.37,No
CUST-05200,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.79,1175.67,No
CUST-05201,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.13,1291.22,No
CUST-05202,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.92,211.03,Yes
CUST-05203,Male,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.8,69.52,Yes
CUST-05204,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,13.97,716.35,No
CUST-05205,Female,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.29,2076.53,No
CUST-05206,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,47.44,232.77,Yes
CUST-05207,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.85,47.29,No
CUST-05208,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.6,792.91,No
CUST-05209,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.28,226.42,Yes
CUST-05210,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.16,84.23,No
CUST-05211,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.66,316.39,No
CUST-05212,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,2352.2,Yes
CUST-05213,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),80.04,3677.83,No
CUST-05214,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),71.18,2705.49,No
CUST-05215,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.55,2285.28,Yes
CUST-05216,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,1192.51,No
CUST-05217,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.17,52.51,Yes
CUST-05218,Male,0,No,Yes,15,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.92,1205.65,No
CUST-05219,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,78.35,3906.04,No
CUST-05220,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.8,343.84,No
CUST-05221,Female,0,Yes,No,19,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.57,1307.21,No
CUST-05222,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.4,24.1,No
CUST-05223,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.94,178.96,No
CUST-05224,Female,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.9,504.69,No
CUST-05225,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,92.18,3598.34,No
CUST-05226,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),59.79,2274.51,No
CUST-05227,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,16.58,31.51,No
CUST-05228,Female,1,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.13,1532.39,No
CUST-05229,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),46.47,321.19,Yes
CUST-05230,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.95,335.6,No
CUST-05231,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.68,533.0,No
CUST-05232,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.89,196.92,Yes
CUST-05233,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.37,250.93,No
CUST-05234,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.41,2115.83,No
CUST-05235,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.04,86.86,Yes
CUST-05236,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.72,4552.14,No
CUST-05237,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,76.55,5512.17,No
CUST-05238,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.62,201.29,No
CUST-05239,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.51,635.46,No
CUST-05240,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.96,430.25,Yes
CUST-05241,Female,0,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.67,111.56,No
CUST-05242,Female,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.95,4.51,No
CUST-05243,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.09,73.55,No
CUST-05244,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),77.57,392.03,Yes
CUST-05245,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.03,175.98,Yes
CUST-05246,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.84,6321.56,No
CUST-05247,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.57,655.71,No
CUST-05248,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.07,370.43,No
CUST-05249,Female,1,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,62.14,4453.57,No
CUST-05250,Female,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.44,1570.24,No
CUST-05251,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.1,1466.96,Yes
CUST-05252,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.88,342.64,No
CUST-05253,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,93.23,2340.61,No
CUST-05254,Male,0,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.93,2662.88,No
CUST-05255,Female,0,No,No,14,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.83,737.49,No
CUST-05256,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),63.65,561.32,Yes
CUST-05257,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.15,1115.31,Yes
CUST-05258,Male,0,No,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),64.45,1277.5,No
CUST-05259,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.75,167.07,No
CUST-05260,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,94.61,2652.87,Yes
CUST-05261,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.5,2693.71,Yes
CUST-05262,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.34,972.24,No
CUST-05263,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),52.14,3758.23,No
CUST-05264,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,16.29,472.09,No
CUST-05265,Female,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,57.2,1778.28,No
CUST-05266,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,15.11,18.1,No
CUST-05267,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.74,1550.87,Yes
CUST-05268,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.58,794.32,No
CUST-05269,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.43,1255.43,No
CUST-05270,Male,1,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.71,1850.09,No
CUST-05271,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.31,71.04,Yes
CUST-05272,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,68.51,1576.04,No
CUST-05273,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),72.08,868.99,Yes
CUST-05274,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.24,1225.61,Yes
CUST-05275,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.4,178.95,No
CUST-05276,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.17,801.79,Yes
CUST-05277,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,51.94,224.66,No
CUST-05278,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,61.03,251.8,No
CUST-05279,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,83.66,76.32,Yes
CUST-05280,Male,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),56.72,1484.67,No
CUST-05281,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.9,2004.66,No
CUST-05282,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.37,1553.27,No
CUST-05283,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,16.92,43.67,No
CUST-05284,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),102.08,2855.62,Yes
CUST-05285,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.7,84.87,Yes
CUST-05286,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.6,1994.78,No
CUST-05287,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),72.06,63.36,No
CUST-05288,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,196.64,No
CUST-05289,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),87.78,1661.68,No
CUST-05290,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.69,995.06,Yes
CUST-05291,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),64.89,129.42,No
CUST-05292,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.58,643.07,No
CUST-05293,Female,0,Yes,Yes,11,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,55.27,585.29,No
CUST-05294,Male,0,Yes,No,2,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.66,161.66,No
CUST-05295,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,75.03,58.89,No
CUST-05296,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.19,408.95,No
CUST-05297,Male,0,No,No,7,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.86,555.56,Yes
CUST-05298,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.93,403.75,No
CUST-05299,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,85.31,6144.05,No
CUST-05300,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.46,2846.63,No
CUST-05301,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.06,1656.75,No
CUST-05302,Female,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,86.38,No
CUST-05303,Female,0,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.9,101.09,No
CUST-05304,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.42,652.97,No
CUST-05305,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.71,229.67,No
CUST-05306,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,64.71,4674.39,No
CUST-05307,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,1699.88,No
CUST-05308,Male,1,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),55.79,4005.34,No
CUST-05309,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.71,461.53,No
CUST-05310,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.48,326.17,No
CUST-05311,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,97.4,6984.25,No
CUST-05312,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,46.45,368.43,No
CUST-05313,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,80.72,408.17,No
CUST-05314,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.51,280.64,No
CUST-05315,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),82.8,593.24,No
CUST-05316,Female,0,No,No,20,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),63.58,1270.04,No
CUST-05317,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,82.77,3466.16,No
CUST-05318,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,81.41,308.46,No
CUST-05319,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.08,70.76,No
CUST-05320,Female,0,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.83,1598.64,No
CUST-05321,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,16.37,897.86,Yes
CUST-05322,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.51,425.15,Yes
CUST-05323,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.22,26.54,Yes
CUST-05324,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.86,727.38,Yes
CUST-05325,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.11,4114.85,No
CUST-05326,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.01,669.65,No
CUST-05327,Male,1,No,No,18,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.73,1714.69,No
CUST-05328,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.32,99.48,Yes
CUST-05329,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.04,2200.54,No
CUST-05330,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,84.17,1254.32,Yes
CUST-05331,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,91.78,170.62,No
